302.8000183,2018-01-31T15:25:27.397,456
302.8999939,2018-01-31T15:25:27.438,457
303,2018-01-31T15:25:27.479,458
303,2018-01-31T15:25:27.521,459
303,2018-01-31T15:25:27.562,460
303.1000061,2018-01-31T15:25:27.603,461
303.1000061,2018-01-31T15:25:27.644,462
303.1000061,2018-01-31T15:25:27.685,463
303.1000061,2018-01-31T15:25:27.727,464
303,2018-01-31T15:25:27.768,465
302.8999939,2018-01-31T15:25:27.809,466
302.8999939,2018-01-31T15:25:27.851,467
303,2018-01-31T15:25:27.892,468
303,2018-01-31T15:25:27.933,469
302.8999939,2018-01-31T15:25:27.974,470
302.8000183,2018-01-31T15:25:28.016,471
302.8999939,2018-01-31T15:25:28.057,472
302.7000122,2018-01-31T15:25:28.098,473
302.7000122,2018-01-31T15:25:28.139,474
302.7000122,2018-01-31T15:25:28.181,475
302.6000061,2018-01-31T15:25:28.222,476
302.5,2018-01-31T15:25:28.263,477
302.1000061,2018-01-31T15:25:28.304,478
302,2018-01-31T15:25:28.345,479
301.5,2018-01-31T15:25:28.387,480
301.3000183,2018-01-31T15:25:28.428,481
301,2018-01-31T15:25:28.470,482
300.8000183,2018-01-31T15:25:28.511,483
300.5,2018-01-31T15:25:28.552,484
300.2000122,2018-01-31T15:25:28.593,485
299.6000061,2018-01-31T15:25:28.634,486
299.3999939,2018-01-31T15:25:28.676,487
298.3999939,2018-01-31T15:25:28.717,488
298,2018-01-31T15:25:28.758,489
297.3000183,2018-01-31T15:25:28.799,490
296.5,2018-01-31T15:25:28.840,491
295.3999939,2018-01-31T15:25:28.882,492
294.5,2018-01-31T15:25:28.923,493
293.8999939,2018-01-31T15:25:28.964,494
292.8000183,2018-01-31T15:25:29.006,495
291.8999939,2018-01-31T15:25:29.047,496
290.8000183,2018-01-31T15:25:29.088,497
290,2018-01-31T15:25:29.129,498
289.2000122,2018-01-31T15:25:29.171,499
288.3999939,2018-01-31T15:25:29.212,500
287.3000183,2018-01-31T15:25:29.254,501
286.8000183,2018-01-31T15:25:29.294,502
286,2018-01-31T15:25:29.336,503
285.1000061,2018-01-31T15:25:29.377,504
284.7000122,2018-01-31T15:25:29.418,505
284,2018-01-31T15:25:29.459,506
283.3000183,2018-01-31T15:25:29.500,507
283,2018-01-31T15:25:29.542,508
282.7000122,2018-01-31T15:25:29.583,509
282.1000061,2018-01-31T15:25:29.624,510
