pF,time,sample
277.899993896484,2018-02-05T20:33:09.855,266
277.899993896484,2018-02-05T20:33:09.897,267
277.899993896484,2018-02-05T20:33:09.937,268
277.899993896484,2018-02-05T20:33:09.978,269
277.700012207031,2018-02-05T20:33:10.020,270
277.700012207031,2018-02-05T20:33:10.061,271
277.600006103516,2018-02-05T20:33:10.102,272
277.399993896484,2018-02-05T20:33:10.144,273
277.399993896484,2018-02-05T20:33:10.185,274
277.399993896484,2018-02-05T20:33:10.226,275
277.600006103516,2018-02-05T20:33:10.267,276
277.399993896484,2018-02-05T20:33:10.309,277
277.399993896484,2018-02-05T20:33:10.350,278
277.300018310547,2018-02-05T20:33:10.391,279
277.200012207031,2018-02-05T20:33:10.432,280
277.200012207031,2018-02-05T20:33:10.473,281
277.100006103516,2018-02-05T20:33:10.515,282
277.0,2018-02-05T20:33:10.556,283
276.800018310547,2018-02-05T20:33:10.597,284
276.800018310547,2018-02-05T20:33:10.639,285
276.899993896484,2018-02-05T20:33:10.680,286
276.899993896484,2018-02-05T20:33:10.721,287
276.700012207031,2018-02-05T20:33:10.762,288
276.700012207031,2018-02-05T20:33:10.803,289
276.899993896484,2018-02-05T20:33:10.845,290
276.899993896484,2018-02-05T20:33:10.886,291
276.800018310547,2018-02-05T20:33:10.969,292
276.800018310547,2018-02-05T20:33:10.970,293
277.0,2018-02-05T20:33:11.010,294
277.100006103516,2018-02-05T20:33:11.051,295
277.300018310547,2018-02-05T20:33:11.092,296
277.600006103516,2018-02-05T20:33:11.134,297
278.200012207031,2018-02-05T20:33:11.175,298
278.200012207031,2018-02-05T20:33:11.216,299
278.300018310547,2018-02-05T20:33:11.257,300
278.399993896484,2018-02-05T20:33:11.298,301
278.5,2018-02-05T20:33:11.340,302
278.899993896484,2018-02-05T20:33:11.381,303
279.100006103516,2018-02-05T20:33:11.422,304
279.399993896484,2018-02-05T20:33:11.464,305
279.700012207031,2018-02-05T20:33:11.505,306
280.100006103516,2018-02-05T20:33:11.546,307
280.300018310547,2018-02-05T20:33:11.587,308
280.399993896484,2018-02-05T20:33:11.629,309
280.700012207031,2018-02-05T20:33:11.670,310
280.899993896484,2018-02-05T20:33:11.711,311
281.300018310547,2018-02-05T20:33:11.752,312
281.600006103516,2018-02-05T20:33:11.794,313
281.700012207031,2018-02-05T20:33:11.835,314
281.899993896484,2018-02-05T20:33:11.876,315
282.100006103516,2018-02-05T20:33:11.917,316
282.300018310547,2018-02-05T20:33:11.959,317
282.300018310547,2018-02-05T20:33:12.000,318
282.300018310547,2018-02-05T20:33:12.041,319
282.5,2018-02-05T20:33:12.082,320
282.600006103516,2018-02-05T20:33:12.124,321
282.800018310547,2018-02-05T20:33:12.165,322
282.800018310547,2018-02-05T20:33:12.206,323
282.800018310547,2018-02-05T20:33:12.247,324
282.600006103516,2018-02-05T20:33:12.289,325
282.300018310547,2018-02-05T20:33:12.330,326
282.200012207031,2018-02-05T20:33:12.371,327
282.100006103516,2018-02-05T20:33:12.412,328
282.0,2018-02-05T20:33:12.454,329
281.899993896484,2018-02-05T20:33:12.495,330
281.600006103516,2018-02-05T20:33:12.537,331
281.5,2018-02-05T20:33:12.578,332
281.200012207031,2018-02-05T20:33:12.619,333
281.100006103516,2018-02-05T20:33:12.660,334
280.800018310547,2018-02-05T20:33:12.701,335
280.600006103516,2018-02-05T20:33:12.742,336
280.200012207031,2018-02-05T20:33:12.784,337
280.100006103516,2018-02-05T20:33:12.825,338
280.100006103516,2018-02-05T20:33:12.866,339
279.899993896484,2018-02-05T20:33:12.907,340
279.800018310547,2018-02-05T20:33:12.949,341
279.600006103516,2018-02-05T20:33:13.072,342
279.600006103516,2018-02-05T20:33:13.072,343
279.5,2018-02-05T20:33:13.073,344
279.200012207031,2018-02-05T20:33:13.114,345
279.200012207031,2018-02-05T20:33:13.155,346
279.100006103516,2018-02-05T20:33:13.196,347
278.899993896484,2018-02-05T20:33:13.237,348
