HR,pF,Time
76,309.300018310547,554331281.823137
76,309.100006103516,554331281.860945
76,309.300018310547,554331281.898541
76,309.399993896484,554331281.935962
76,309.399993896484,554331281.973557
76,309.200012207031,554331282.011294
76,309.200012207031,554331282.048229
76,309.100006103516,554331282.085955
76,309.100006103516,554331282.123656
76,309.100006103516,554331282.161103
76,309.100006103516,554331282.198226
76,309.100006103516,554331282.235727
76,308.899993896484,554331282.273664
76,308.700012207031,554331282.311184
76,308.600006103516,554331282.348407
76,308.600006103516,554331282.385923
76,308.600006103516,554331282.423419
76,308.600006103516,554331282.461165
76,308.5,554331282.498638
76,308.399993896484,554331282.535720
76,308.5,554331282.573517
75,308.5,554331282.611124
75,308.5,554331282.648646
75,308.399993896484,554331282.685701
75,308.399993896484,554331282.723435
75,308.399993896484,554331282.761151
75,308.5,554331282.798685
75,308.399993896484,554331282.835796
75,308.399993896484,554331282.873170
75,308.399993896484,554331282.910926
75,308.399993896484,554331282.948633
75,308.399993896484,554331282.985954
75,308.399993896484,554331283.023152
75,308.300018310547,554331283.060680
75,308.300018310547,554331283.098544
75,308.300018310547,554331283.135746
75,308.5,554331283.173157
75,308.5,554331283.211118
75,308.100006103516,554331283.248535
75,308.100006103516,554331283.285967
75,308.100006103516,554331283.324040
75,308.100006103516,554331283.361078
75,308.100006103516,554331283.398238
75,308.100006103516,554331283.435864
75,308.200012207031,554331283.473241
75,308.200012207031,554331283.510699
75,308.100006103516,554331283.548538
75,308.100006103516,554331283.586535
75,308.200012207031,554331283.623120
75,308.200012207031,554331283.660704
75,308.200012207031,554331283.698400
75,308.200012207031,554331283.735862
75,308.200012207031,554331283.773387
75,308.300018310547,554331283.811054
75,308.200012207031,554331283.848454
75,308.100006103516,554331283.885736
75,308.100006103516,554331283.923749
75,308.100006103516,554331283.961123
75,308.0,554331283.998190
75,308.0,554331284.036065
75,308.200012207031,554331284.073516
75,308.200012207031,554331284.111145
75,308.100006103516,554331284.148506
75,308.100006103516,554331284.185992
75,307.899993896484,554331284.223484
75,307.899993896484,554331284.261035
75,308.0,554331284.298696
75,308.0,554331284.336092
75,308.0,554331284.373508
75,308.100006103516,554331284.411236
75,308.300018310547,554331284.448719
75,308.399993896484,554331284.485755
75,308.399993896484,554331284.523368
75,308.399993896484,554331284.561026
75,308.399993896484,554331284.598639
75,308.600006103516,554331284.635935
75,308.700012207031,554331284.673521
75,308.600006103516,554331284.711235
75,308.800018310547,554331284.748626
75,308.800018310547,554331284.786013
75,308.800018310547,554331284.823385
75,308.800018310547,554331284.860809
75,308.800018310547,554331284.898667
75,309.0,554331284.936231
75,309.0,554331284.973255
75,309.100006103516,554331285.010993
75,309.100006103516,554331285.048722
75,309.300018310547,554331285.085987
75,309.300018310547,554331285.123472
75,309.300018310547,554331285.161036
75,309.300018310547,554331285.198479
75,309.5,554331285.236108
75,309.5,554331285.273685
75,309.600006103516,554331285.310978
75,309.899993896484,554331285.348328
75,309.800018310547,554331285.385992
75,309.800018310547,554331285.423415
75,309.800018310547,554331285.460759
75,309.800018310547,554331285.498488
75,309.700012207031,554331285.536040
75,309.800018310547,554331285.573712
75,309.700012207031,554331285.610971
75,309.700012207031,554331285.648478
75,309.600006103516,554331285.686033
75,309.399993896484,554331285.723258
75,309.300018310547,554331285.761077
75,309.300018310547,554331285.798604
75,309.200012207031,554331285.835950
75,309.0,554331285.873395
75,309.0,554331285.911188
75,309.0,554331285.948273
75,309.0,554331285.985955
75,309.0,554331286.023613
75,308.899993896484,554331286.061189
75,308.899993896484,554331286.098382
75,308.899993896484,554331286.135946
75,308.800018310547,554331286.173286
75,308.700012207031,554331286.211195
75,308.399993896484,554331286.248470
75,308.399993896484,554331286.285959
75,308.5,554331286.323523
75,308.5,554331286.361035
75,308.5,554331286.398460
75,308.300018310547,554331286.435755
75,308.300018310547,554331286.473202
74,308.300018310547,554331286.510657
74,308.300018310547,554331286.548659
74,308.200012207031,554331286.585912
74,308.100006103516,554331286.623453
74,308.100006103516,554331286.661176
74,308.100006103516,554331286.698566
74,308.200012207031,554331286.735948
74,308.100006103516,554331286.773570
74,308.200012207031,554331286.810960
74,308.100006103516,554331286.848657
74,308.100006103516,554331286.885889
74,308.100006103516,554331286.923181
74,308.300018310547,554331286.960618
74,308.300018310547,554331286.998122
74,308.200012207031,554331287.035933
74,308.100006103516,554331287.073640
74,308.100006103516,554331287.110934
74,308.200012207031,554331287.148439
74,308.300018310547,554331287.185927
74,308.200012207031,554331287.223446
74,308.300018310547,554331287.261104
74,308.200012207031,554331287.298279
74,308.100006103516,554331287.335693
74,308.100006103516,554331287.373661
74,308.0,554331287.410754
74,308.0,554331287.448415
74,308.0,554331287.485911
74,308.0,554331287.523510
74,308.300018310547,554331287.561147
74,308.399993896484,554331287.598301
74,308.399993896484,554331287.636141
74,308.300018310547,554331287.673412
74,308.200012207031,554331287.711075
74,308.200012207031,554331287.748450
74,308.200012207031,554331287.785922
